raw,rawFiltered,average,std,stdstd
-2138,-2138,3430.5400000001237,9726.414848670072,12014.303468926611,1
-2955,-2955,2576.5800000001236,8265.440431315797,11795.900811190022,1
-2957,-2957,1877.3800000001236,7150.017563309201,11116.489949563005,1
-2624,-2624,1285.9400000001235,6213.491657387994,10010.954198438201,1
-1742,-1742,775.6400000001236,5330.767632380004,8519.82155233059,1
-2431,-2431,339.8000000001236,4639.4467040834115,6737.854798948454,1
-1691,-1691,-14.019999999876404,4071.4767369629553,4892.073004216315,1
-1527,-1527,-315.8199999998764,3583.9799535754364,3488.304772499986,1
-2247,-2247,-587.7199999998763,3181.9298989183676,2682.675436076887,1
-2749,-2749,-847.3199999998764,2794.6044975328296,2188.956565227121,1
-3338,-3338,-1098.9599999998763,2415.339843258249,1848.2594673675303,1
-2906,-2906,-1298.2799999998763,2127.9270198084405,1583.9978438271542,1
-3197,-3197,-1475.6999999998764,1896.4294160423885,1357.1435029158097,1
-2838,-2838,-1627.9799999998763,1681.8732115206876,1159.5330563117761,1
-1560,-1560,-1742.2799999998763,1465.219533595884,1010.2803159853027,1
-2135,-2135,-1848.6999999998764,1285.6394401351286,888.621887704574,1
-2637,-2637,-1931.8199999998765,1196.4782102616778,775.5384097375188,2
-3650,-3650,-2028.9199999998764,1133.305675284039,667.4444101076369,1
-3341,-3341,-2122.9999999998763,1039.1628169016801,563.0252434788281,2
-2461,-2461,-2196.9999999998763,922.2837741341071,473.2412043559905,1
-2937,-2937,-2260.0199999998763,861.0048894350533,402.4078211571818,2
-3602,-3602,-2340.3999999998764,792.1855590902225,342.94201245728453,1
-3432,-3432,-2417.619999999876,701.4522903456138,293.6351589077027,2
-3260,-3260,-2461.139999999876,684.6623696619511,247.4629797776716,3
-2826,-2826,-2468.839999999876,686.5548881415965,211.244369715111,1
-2701,-2701,-2485.339999999876,682.0074372256686,185.78351657148326,2
-2982,-2982,-2512.139999999876,674.6294393451348,157.92720464088052,3
-3461,-3461,-2545.9599999998763,678.9494520442146,121.8332769823956,4
-2726,-2726,-2549.9399999998764,679.4097559140141,85.37937513037015,1
-3248,-3248,-2579.8199999998765,676.5945223183141,59.867944798357065,2
-4215,,-2579.8199999998765,676.5945223183141,34.01141729765872,3
-3036,-3036,-2622.1799999998766,636.3292132466952,14.868463671268216,4
-2836,-2836,-2655.7399999998765,601.5201679338495,16.391483469960118,5
-3296,-3296,-2669.3799999998764,608.1153473077044,17.50060305752835,6
-3951,,-2669.3799999998764,608.1153473077044,16.329897786652836,7
-3242,-3242,-2684.4399999998764,612.767987439923,15.694490498275735,8
-3328,-3328,-2708.9599999998763,613.4998275722494,23.68452369779184,9
-3157,-3157,-2736.159999999876,602.514376949784,28.248187054162692,10
-2691,-2691,-2771.679999999876,543.5717226191915,29.929719745551722,11
-2046,-2046,-2769.779999999876,545.9337795293444,28.400301259180136,12
-2855,-2855,-2764.239999999876,543.630556932917,25.587184669484845,13
-3621,-3621,-2781.5799999998762,556.6975513069891,25.166496564985916,14
-2587,-2587,-2775.4199999998764,557.1123438151377,24.564015874655464,15
-2257,-2257,-2756.5799999998762,558.3959201419648,22.715175786163297,16
-1860,-1860,-2725.239999999876,563.8365564870585,16.454781010518975,17
-3256,-3256,-2730.4999999998763,567.5246338540602,9.727152010412713,18
-3772,,-2730.4999999998763,567.5246338540602,12.914758176731917,19
-3158,-3158,-2735.2999999998765,570.0992633140182,14.011701259633499,20
-2905,-2905,-2749.6799999998766,565.1086069342688,12.390966934103506,21
-3805,,-2749.6799999998766,565.1086069342688,11.36549201120278,22
-3327,-3327,-2760.959999999877,570.8615580254049,10.235695602147652,23
-3047,-3047,-2770.359999999877,571.6240988894668,10.048849631484092,24
-3637,-3637,-2803.0199999998767,573.5525953486768,8.74244789005825,25
-3470,-3470,-2838.2199999998766,559.2199313608303,7.738795234046257,26
-3528,-3528,-2866.0199999998767,558.2686267660208,9.36413682408807,27
-2688,-2688,-2860.6799999998766,558.6687906364712,11.031474791122594,28
-2606,-2606,-2853.6599999998766,559.6188206549308,15.813504605678757,29
-2790,-2790,-2856.979999999877,558.738203124877,26.09256587680976,30
-3082,-3082,-2883.779999999877,536.3014186362208,33.74575097351624,31
-3446,-3446,-2904.079999999877,537.9858303256955,37.8799697215267,32
-2610,-2610,-2922.4599999998773,511.2624848658783,39.91781514113343,33
-2220,-2220,-2936.3199999998774,481.7883950773782,39.112824799004635,34
-2562,-2562,-2942.6199999998776,474.7414408193553,35.46432258451461,35
-2416,-2416,-2935.9599999998777,479.72062539694474,28.57526379907496,36
-2595,-2595,-2921.0999999998776,478.54300750427035,24.986676748302212,37
-3086,-3086,-2924.6999999998775,479.0926111215169,20.133466002866125,38
-3515,-3515,-2931.0599999998776,484.7426290633356,17.27545022203067,39
-3659,-3659,-2947.4799999998777,495.1065841121875,18.674546886526617,40
-3233,-3233,-2980.9399999998777,455.1256710308118,20.040984435142107,41
-3380,-3380,-3005.839999999878,442.03173464272095,21.458932198924927,42
-3768,-3768,-3028.4599999998777,451.4169784481509,21.445381264256635,43
-3678,-3678,-3029.0199999998777,452.20435605073345,19.527760929959577,44
-3244,-3244,-3027.0799999998776,451.06841347101437,15.826392669076672,45
-3441,-3441,-3046.6799999998775,447.3211571469237,5.252114870808356,46
-3612,-3612,-3060.1799999998775,453.943947675554,3.6252646364914423,47
-3625,-3625,-3060.6399999998775,454.50407086325004,4.238660493065462,48
-4471,,-3060.6399999998775,454.50407086325004,12.596002443439689,49
-3086,-3086,-3053.7199999998775,451.4208254292933,15.942707826120321,50
-1943,,-3053.7199999998775,451.4208254292933,21.935746913258438,51
-2382,-2382,-3036.1599999998775,460.0494912846445,26.058895861705185,52
-2418,-2418,-3027.9999999998777,467.266562072719,26.757011739978722,53
-1507,,-3027.9999999998777,467.266562072719,32.477693297401835,54
-1276,,-3027.9999999998777,467.266562072719,43.65800022374724,55
-1986,,-3027.9999999998777,467.266562072719,50.97421723759458,56
-3224,-3224,-3038.4599999998777,465.68054332477834,51.353240015214034,57
